target,selection,crossbreed,mutation,prob,survival,generations,MSE,triangles,population_size,time
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.01,exclusive,2000,1705.9794,10,10,40.3717
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.01,additive,2000,1398.1732,10,10,41.5123
.\test_images\emoji.png,tournament-deterministic,uniform,single,0.5,exclusive,2000,1484.3969,10,20,45.1881
.\test_images\emoji.png,tournament-deterministic,uniform,single,0.5,additive,2000,1528.9160,10,30,46.6073
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.01,exclusive,2000,1200.2139,10,20,41.9890
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.01,additive,2000,1460.2764,10,20,44.3241
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.1,additive,2000,1409.2968,10,10,38.7415
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.1,exclusive,2000,2611.2253,10,10,35.7357
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.01,additive,2000,1138.9103,10,30,44.5879
.\test_images\emoji.png,tournament-deterministic,uniform,single,0.5,exclusive,2000,1460.5969,10,30,45.5835
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.5,additive,2000,2321.0278,10,10,28.5985
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.1,additive,2000,1558.1709,10,20,38.1352
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.1,exclusive,2000,2667.8799,10,20,37.2496
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.01,exclusive,2000,1377.0275,10,30,41.5869
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.1,additive,2000,1338.7679,10,30,48.9617
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.5,additive,2000,2282.6890,10,20,36.8506
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.1,exclusive,2000,2262.9001,10,30,49.8129
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.1,exclusive,2000,2388.2852,10,10,18.2079
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.5,additive,2000,1523.4456,10,10,17.8945
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.01,additive,2000,2925.7708,10,20,30.1118
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.01,exclusive,2000,4272.1929,10,10,58.2593
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.01,additive,2000,2592.2678,10,10,94.1752
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.5,exclusive,2000,4771.4707,10,10,101.4568
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.1,additive,2000,1823.2664,10,10,96.7099
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.01,exclusive,2000,3776.2539,10,20,98.7139
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.5,exclusive,2000,1954.1414,10,10,85.7318
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.1,additive,2000,1686.1222,10,20,98.7392
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.01,additive,2000,2107.4988,10,30,102.2573
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.5,exclusive,2000,5055.1670,10,20,109.0271
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.1,exclusive,2000,1910.3842,10,30,98.7988
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.1,exclusive,2000,1880.3557,10,20,99.1932
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.01,additive,2000,1565.6140,10,10,81.1263
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.5,additive,2000,1491.9091,10,20,98.3620
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.01,exclusive,2000,2887.0981,10,30,101.4962
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.1,additive,2000,1521.7308,10,30,100.7903
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.5,additive,2000,2140.9128,10,30,115.7519
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.5,exclusive,2000,1635.8621,10,20,89.7475
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.5,exclusive,2000,1824.5558,10,30,88.2018
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.01,additive,2000,1485.5779,10,30,77.1955
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.01,additive,2000,1654.9047,10,20,85.1256
.\test_images\emoji.png,tournament-probabilistic,one-point,single,0.5,additive,2000,1612.2743,10,30,101.8822
.\test_images\emoji.png,tournament-deterministic,uniform,uniform,0.5,exclusive,2000,4425.2856,10,30,112.7306
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.01,exclusive,2000,2025.4231,10,10,51.1605
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.01,exclusive,2000,1888.6135,10,20,33.2362
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.1,exclusive,2000,4023.9219,10,10,39.4176
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.01,exclusive,2000,1894.2754,10,30,46.6955
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.01,exclusive,2000,3517.4490,10,10,34.1224
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.1,additive,2000,1574.3472,10,10,41.5128
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.01,additive,2000,2996.7209,10,10,35.9116
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.5,additive,2000,2127.1995,10,10,42.2028
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.5,exclusive,2000,6819.0391,10,10,42.0207
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.1,additive,2000,1726.8107,10,10,37.6313
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.01,additive,2000,2209.7820,10,20,39.5656
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.1,additive,2000,1748.1974,10,20,45.7900
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.01,exclusive,2000,3024.3096,10,20,39.9917
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.1,exclusive,2000,3580.9097,10,20,48.3793
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.1,additive,2000,1722.4419,10,20,40.0155
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.01,exclusive,2000,3016.6399,10,30,44.2130
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.01,additive,2000,2358.1775,10,30,47.5150
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.1,additive,2000,1188.9004,10,30,53.4901
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.5,exclusive,2000,6127.1948,10,20,53.3608
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.5,additive,2000,2145.9714,10,20,54.9521
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.1,exclusive,2000,3411.8379,10,30,55.9055
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.5,exclusive,2000,7044.0190,10,30,56.1155
.\test_images\emoji.png,tournament-probabilistic,one-point,uniform,0.5,additive,2000,2155.0322,10,30,57.1915
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.1,additive,2000,1426.1653,10,30,36.3552
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.1,exclusive,2000,2342.9910,10,10,28.4137
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.5,additive,2000,1340.5013,10,10,40.7478
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.1,exclusive,2000,1884.6876,10,20,41.3921
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.5,exclusive,2000,1897.3295,10,10,38.2302
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.5,additive,2000,1651.6099,10,20,42.6149
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.1,exclusive,2000,1754.4585,10,30,43.2677
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.01,additive,2000,1412.4246,10,10,38.3700
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.5,exclusive,2000,1656.1649,10,20,39.8774
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.01,exclusive,2000,2069.3865,10,10,35.1034
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.01,additive,2000,1568.4810,10,20,42.1503
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.5,additive,2000,1551.2356,10,30,46.5773
.\test_images\emoji.png,tournament-probabilistic,ring,single,0.5,exclusive,2000,1626.4773,10,30,47.4439
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.1,additive,2000,1523.6189,10,10,39.5816
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.01,exclusive,2000,1894.0963,10,20,43.8630
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.1,exclusive,2000,4228.9048,10,10,38.9189
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.01,additive,2000,1440.8391,10,30,51.4174
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.1,additive,2000,1463.6285,10,20,45.7683
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.1,exclusive,2000,3886.3694,10,20,44.2462
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.5,additive,2000,2197.6326,10,10,44.7735
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.1,exclusive,2000,3895.5156,10,30,45.5745
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.01,exclusive,2000,1589.0461,10,30,50.9428
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.1,additive,2000,1565.1075,10,30,48.1253
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.5,additive,2000,2170.1101,10,20,42.3641
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.01,additive,2000,3777.3733,10,10,29.2078
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.5,exclusive,2000,8740.8965,10,10,32.3493
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.01,exclusive,2000,3699.7146,10,10,28.7402
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.01,additive,2000,2681.7271,10,20,35.1285
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.1,additive,2000,1716.6097,10,10,27.8312
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.01,additive,2000,2021.3508,10,30,37.3369
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.01,exclusive,2000,3346.3076,10,20,33.3326
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.1,exclusive,2000,2564.5098,10,10,30.0129
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.5,exclusive,2000,8164.2241,10,20,45.1719
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.01,exclusive,2000,3658.2278,10,30,38.2584
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.1,additive,2000,1553.3408,10,20,36.5273
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.5,exclusive,2000,7300.1709,10,30,53.0478
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.1,additive,2000,1312.7393,10,30,41.6630
.\test_images\emoji.png,tournament-probabilistic,ring,uniform,0.5,additive,2000,2060.9758,10,30,55.1608
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.5,additive,2000,1568.1177,10,10,33.1686
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.1,exclusive,2000,1833.5878,10,20,36.6667
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.5,exclusive,2000,2059.3372,10,10,32.7787
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.1,exclusive,2000,1853.7042,10,30,49.1059
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.5,additive,2000,1507.4939,10,20,49.4133
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.5,exclusive,2000,1447.9416,10,20,49.7491
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.01,additive,2000,1593.0186,10,10,42.3208
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.5,additive,2000,1177.1008,10,30,52.8019
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.01,exclusive,2000,1853.9003,10,10,43.7572
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.01,additive,2000,1624.3890,10,20,49.8239
.\test_images\emoji.png,tournament-probabilistic,uniform,single,0.5,exclusive,2000,1624.4885,10,30,53.3944
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.1,additive,2000,1465.1249,10,10,47.0144
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.01,exclusive,2000,1883.9722,10,20,49.0005
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.01,additive,2000,1507.9379,10,30,56.2708
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.1,exclusive,2000,4085.7749,10,10,43.7594
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.01,exclusive,2000,1827.4465,10,30,58.6338
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.1,additive,2000,1180.4875,10,20,55.0921
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.5,exclusive,2000,7348.9849,10,10,44.0132
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.1,additive,2000,1309.5500,10,30,57.7404
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.1,exclusive,2000,4024.2366,10,20,54.4135
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.5,additive,2000,2363.0186,10,10,49.4003
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.5,additive,2000,2249.9504,10,20,61.8036
.\test_images\emoji.png,elite,one-point,single,0.01,additive,2000,2473.2737,20,10,45.6357
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.1,exclusive,2000,4139.6919,10,30,63.1772
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.5,exclusive,2000,7077.9458,10,20,62.1454
.\test_images\emoji.png,elite,one-point,single,0.01,exclusive,2000,5326.6802,20,10,49.3004
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.5,additive,2000,2145.7039,10,30,73.3018
.\test_images\emoji.png,elite,one-point,single,0.01,additive,2000,2126.8301,20,20,56.5749
.\test_images\emoji.png,elite,one-point,single,0.1,additive,2000,1537.0287,20,10,47.8414
.\test_images\emoji.png,elite,one-point,single,0.1,exclusive,2000,5794.8203,20,10,45.1039
.\test_images\emoji.png,elite,one-point,single,0.01,exclusive,2000,5094.9111,20,20,52.9792
.\test_images\emoji.png,tournament-probabilistic,uniform,uniform,0.5,exclusive,2000,6681.5083,10,30,68.1255
.\test_images\emoji.png,elite,one-point,single,0.01,additive,2000,2181.0374,20,30,64.8508
.\test_images\emoji.png,elite,one-point,single,0.01,exclusive,2000,8289.3936,20,30,56.9214
.\test_images\emoji.png,elite,one-point,single,0.1,additive,2000,1283.0870,20,20,51.7616
.\test_images\emoji.png,elite,one-point,single,0.1,exclusive,2000,7111.5664,20,20,55.8643
.\test_images\emoji.png,elite,one-point,single,0.5,additive,2000,1088.3198,20,10,47.9630
.\test_images\emoji.png,elite,one-point,single,0.1,additive,2000,1287.8180,20,30,58.9623
.\test_images\emoji.png,elite,one-point,single,0.5,exclusive,2000,7574.7700,20,10,45.2625
.\test_images\emoji.png,elite,one-point,single,0.5,exclusive,2000,8055.8799,20,20,50.6667
.\test_images\emoji.png,elite,one-point,single,0.5,additive,2000,855.4945,20,20,55.5723
.\test_images\emoji.png,elite,one-point,single,0.1,exclusive,2000,7785.0093,20,30,57.8890
.\test_images\emoji.png,elite,one-point,uniform,0.01,additive,2000,1069.9789,20,10,44.3412
.\test_images\emoji.png,elite,one-point,single,0.5,additive,2000,949.6029,20,30,67.2200
.\test_images\emoji.png,elite,one-point,uniform,0.01,exclusive,2000,8896.7471,20,10,49.4887
.\test_images\emoji.png,elite,one-point,uniform,0.01,additive,2000,666.1190,20,20,72.6223
.\test_images\emoji.png,elite,one-point,single,0.5,exclusive,2000,8405.1445,20,30,76.1180
.\test_images\emoji.png,elite,one-point,uniform,0.1,additive,2000,1166.8292,20,10,61.8597
.\test_images\emoji.png,elite,one-point,uniform,0.1,exclusive,2000,10386.9736,20,10,58.4003
.\test_images\emoji.png,elite,one-point,uniform,0.01,additive,2000,708.9474,20,30,78.1506
.\test_images\emoji.png,elite,one-point,uniform,0.01,exclusive,2000,9420.7275,20,20,68.2561
.\test_images\emoji.png,elite,one-point,uniform,0.5,additive,2000,2289.4028,20,10,61.6854
.\test_images\emoji.png,elite,one-point,uniform,0.1,additive,2000,1237.4723,20,20,66.8654
.\test_images\emoji.png,elite,one-point,uniform,0.5,exclusive,2000,9173.3145,20,10,53.6515
.\test_images\emoji.png,elite,ring,single,0.01,additive,2000,2601.9019,20,10,47.0363
.\test_images\emoji.png,elite,one-point,uniform,0.1,exclusive,2000,9646.7451,20,20,64.2963
.\test_images\emoji.png,elite,one-point,uniform,0.01,exclusive,2000,12098.6338,20,30,73.6206
.\test_images\emoji.png,elite,ring,single,0.01,additive,2000,2241.0164,20,20,46.3898
.\test_images\emoji.png,elite,one-point,uniform,0.1,additive,2000,1115.4416,20,30,82.0099
.\test_images\emoji.png,elite,ring,single,0.01,additive,2000,2034.7645,20,30,59.5224
.\test_images\emoji.png,elite,ring,single,0.01,exclusive,2000,8280.5928,20,10,50.8876
.\test_images\emoji.png,elite,ring,single,0.01,exclusive,2000,6950.5327,20,20,47.1095
.\test_images\emoji.png,elite,one-point,uniform,0.5,exclusive,2000,7823.1870,20,20,73.0087
.\test_images\emoji.png,elite,one-point,uniform,0.5,additive,2000,2082.9036,20,20,74.6378
.\test_images\emoji.png,elite,one-point,uniform,0.1,exclusive,2000,7214.5557,20,30,83.4188
.\test_images\emoji.png,elite,one-point,uniform,0.5,additive,2000,2165.5630,20,30,90.2463
.\test_images\emoji.png,elite,ring,single,0.1,additive,2000,1424.1056,20,10,45.2072
.\test_images\emoji.png,elite,one-point,uniform,0.5,exclusive,2000,8272.4365,20,30,89.5346
.\test_images\emoji.png,elite,ring,single,0.5,additive,2000,1250.8549,20,10,46.0783
.\test_images\emoji.png,elite,ring,single,0.5,additive,2000,923.1396,20,20,45.7089
.\test_images\emoji.png,elite,ring,single,0.1,exclusive,2000,7721.0996,20,10,51.0127
.\test_images\emoji.png,elite,ring,single,0.1,additive,2000,1033.9003,20,30,51.9350
.\test_images\emoji.png,elite,ring,single,0.1,additive,2000,1282.2996,20,20,55.0866
.\test_images\emoji.png,elite,ring,single,0.5,exclusive,2000,6367.4517,20,20,44.9949
.\test_images\emoji.png,elite,ring,single,0.1,exclusive,2000,7224.7593,20,20,51.6088
.\test_images\emoji.png,elite,ring,single,0.5,exclusive,2000,8266.9551,20,10,45.5472
.\test_images\emoji.png,elite,ring,single,0.01,exclusive,2000,8111.2407,20,30,58.1401
.\test_images\emoji.png,elite,ring,single,0.1,exclusive,2000,5139.5542,20,30,47.6294
.\test_images\emoji.png,elite,ring,single,0.5,additive,2000,930.1909,20,30,49.9853
.\test_images\emoji.png,elite,ring,single,0.5,exclusive,2000,5765.0210,20,30,51.1238
.\test_images\emoji.png,elite,ring,uniform,0.01,additive,2000,848.9022,20,10,40.3224
.\test_images\emoji.png,elite,ring,uniform,0.01,exclusive,2000,8705.1133,20,10,36.1845
